TimestampUtc,Service,PreviousState,CurrentState,HttpStatus,ResponseTimeMs,Reason,AlertSent,TransitionAction,RunId
2026-08-21T17:16:05.4781994Z,demo-alpha,Unknown,Healthy,200,300,All checks passed,False,Initialization,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:05.6603740Z,demo-beta,Unknown,Healthy,200,33,All checks passed,False,Initialization,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:05.8908184Z,demo-gamma,Unknown,Healthy,200,112,All checks passed,False,Initialization,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:16.1305984Z,demo-alpha,Healthy,Healthy,200,40,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:17.8551510Z,demo-beta,Healthy,Degraded,503,1633,Simulated dependency failure,False,WarningPending,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:17.9502512Z,demo-gamma,Healthy,Healthy,200,25,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:28.1807337Z,demo-alpha,Healthy,Healthy,200,113,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:30.0587577Z,demo-beta,Degraded,Degraded,503,1755,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:30.1668108Z,demo-gamma,Healthy,Healthy,200,29,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:40.3109008Z,demo-alpha,Healthy,Healthy,200,36,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:42.1040053Z,demo-beta,Degraded,Degraded,503,1703,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:42.2274508Z,demo-gamma,Healthy,Healthy,200,25,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:52.4251930Z,demo-alpha,Healthy,Healthy,200,75,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:54.2529675Z,demo-beta,Degraded,Degraded,503,1759,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:16:54.3946873Z,demo-gamma,Healthy,Healthy,200,54,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:04.5403392Z,demo-alpha,Healthy,Healthy,200,30,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:06.3904362Z,demo-beta,Degraded,Degraded,503,1773,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:06.4821630Z,demo-gamma,Healthy,Healthy,200,20,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:16.6427449Z,demo-alpha,Healthy,Healthy,200,31,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:18.3098937Z,demo-beta,Degraded,Degraded,503,1590,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:18.4303073Z,demo-gamma,Healthy,Healthy,200,45,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:28.5907430Z,demo-alpha,Healthy,Healthy,200,62,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:30.4333333Z,demo-beta,Degraded,Degraded,503,1747,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:30.6672633Z,demo-gamma,Healthy,Healthy,200,96,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:40.8262569Z,demo-alpha,Healthy,Healthy,200,29,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:42.5405468Z,demo-beta,Degraded,Degraded,503,1636,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:42.6269056Z,demo-gamma,Healthy,Healthy,200,22,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:52.7941936Z,demo-alpha,Healthy,Healthy,200,34,All checks passed,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:54.6009033Z,demo-beta,Degraded,Degraded,503,1719,Simulated dependency failure,False,None,d673caca79284da2a5affd7844a69273
2026-08-21T17:17:54.8447051Z,demo-gamma,Healthy,Healthy,200,99,All checks passed,False,None,d673caca79284da2a5affd7844a69273
